region,date,hour,vehicles,weather,weekday,accident,delay
Arendal,2025-01-07,22,8060.544,clear,1,False,8
Hamar,2025-01-07,22,6723.84,rainy,1,False,6
Halden,2025-01-07,22,4432.896,rainy,1,False,4
Narvik,2025-01-07,22,7246.08,rainy,1,False,7
Gjøvik,2025-01-07,22,4237.056,rainy,1,True,9
Oslo,2025-01-07,23,2310.912,clear,1,True,17
Bergen,2025-01-07,23,4212.48,rainy,1,True,30
Trondheim,2025-01-07,23,5572.8,clear,1,False,5
Stavanger,2025-01-07,23,6106.7519999999995,clear,1,False,6
Kristiansand,2025-01-07,23,4591.679999999999,clear,1,False,4
Tromsø,2025-01-07,23,3785.2799999999997,clear,1,True,28
Sandnes,2025-01-07,23,3772.7999999999997,snowy,1,False,3
Drammen,2025-01-07,23,2145.6,rainy,1,True,26
Fredrikstad,2025-01-07,23,2767.68,rainy,1,False,2
Porsgrunn,2025-01-07,23,5129.856,clear,1,False,5
Ålesund,2025-01-07,23,2901.8879999999995,clear,1,False,2
Haugesund,2025-01-07,23,3126.528,rainy,1,False,3
Tønsberg,2025-01-07,23,1965.12,snowy,1,False,1
Moss,2025-01-07,23,3499.2,clear,1,False,3
Bodø,2025-01-07,23,4390.08,clear,1,False,4
Arendal,2025-01-07,23,2721.6,snowy,1,True,13
Hamar,2025-01-07,23,8960.256,clear,1,False,8
Halden,2025-01-07,23,8411.904,clear,1,True,36
Narvik,2025-01-07,23,5622.719999999999,clear,1,False,5
Gjøvik,2025-01-07,23,6228.48,clear,1,False,6
Oslo,2025-01-06,0,6069.12,rainy,0,False,6
Bergen,2025-01-06,0,6027.84,rainy,0,False,6
Trondheim,2025-01-06,0,2378.8799999999997,foggy,0,False,2
Stavanger,2025-01-06,0,7277.759999999999,foggy,0,True,17
Kristiansand,2025-01-06,0,1715.52,snowy,0,True,23
Tromsø,2025-01-06,0,5377.92,snowy,0,False,5
Sandnes,2025-01-06,0,5945.28,clear,0,False,5
Drammen,2025-01-06,0,1944.96,clear,0,True,11
Fredrikstad,2025-01-06,0,6364.8,clear,0,True,33
Porsgrunn,2025-01-06,0,5416.32,rainy,0,False,5
Ålesund,2025-01-06,0,4497.599999999999,clear,0,False,4
Haugesund,2025-01-06,0,5585.28,clear,0,False,5
Tønsberg,2025-01-06,0,5307.84,clear,0,False,5
Moss,2025-01-06,0,1458.4319999999998,clear,0,False,1
Bodø,2025-01-06,0,7082.496,snowy,0,False,7
Arendal,2025-01-06,0,3599.04,rainy,0,False,3
Hamar,2025-01-06,0,4731.84,clear,0,True,12
Halden,2025-01-06,0,1848.0,clear,0,True,21
Narvik,2025-01-06,0,5515.2,rainy,0,True,24
Gjøvik,2025-01-06,0,2817.6,clear,0,False,2
Oslo,2025-01-06,1,4367.04,clear,0,False,4
Bergen,2025-01-06,1,4292.639999999999,clear,0,False,4
Trondheim,2025-01-06,1,4951.295999999999,foggy,0,False,4
Stavanger,2025-01-06,1,8243.712,clear,0,False,8
Kristiansand,2025-01-06,1,4523.5199999999995,foggy,0,True,30
Tromsø,2025-01-06,1,10317.599999999999,snowy,0,False,10
Sandnes,2025-01-06,1,1480.32,clear,0,False,1
Drammen,2025-01-06,1,1766.3999999999999,snowy,0,True,22
Fredrikstad,2025-01-06,1,1973.376,snowy,0,True,11
Porsgrunn,2025-01-06,1,9188.351999999999,rainy,0,True,20
Ålesund,2025-01-06,1,5648.256,rainy,0,False,5
Haugesund,2025-01-06,1,5889.599999999999,clear,0,False,5
Tønsberg,2025-01-06,1,6513.599999999999,clear,0,False,6
Moss,2025-01-06,1,2497.92,rainy,0,False,2
Bodø,2025-01-06,1,7859.519999999999,snowy,0,False,7
Arendal,2025-01-06,1,5617.92,snowy,0,False,5
Hamar,2025-01-06,1,7263.36,rainy,0,False,7
Halden,2025-01-06,1,7104.0,clear,0,True,17
Narvik,2025-01-06,1,3902.9759999999997,clear,0,False,3
Gjøvik,2025-01-06,1,3674.8799999999997,snowy,0,False,3
Oslo,2025-01-06,2,4932.48,clear,0,False,4
Bergen,2025-01-06,2,6936.192,clear,0,True,21
Trondheim,2025-01-06,2,2516.16,clear,0,False,2
Stavanger,2025-01-06,2,4283.5199999999995,clear,0,False,4
Kristiansand,2025-01-06,2,6606.719999999999,snowy,0,True,11
Tromsø,2025-01-06,2,3804.48,snowy,0,False,3
Sandnes,2025-01-06,2,6648.96,clear,0,False,6
Drammen,2025-01-06,2,3947.04,rainy,0,False,3
Fredrikstad,2025-01-06,2,1651.2,clear,0,False,1
Porsgrunn,2025-01-06,2,4290.048,rainy,0,False,4
Ålesund,2025-01-06,2,10131.84,foggy,0,False,10
Haugesund,2025-01-06,2,6793.344,rainy,0,False,6
Tønsberg,2025-01-06,2,6095.04,clear,0,False,6
Moss,2025-01-06,2,7470.719999999999,snowy,0,False,7
Bodø,2025-01-06,2,4822.5599999999995,rainy,0,False,4
Arendal,2025-01-06,2,5603.5199999999995,rainy,0,False,5
Hamar,2025-01-06,2,6204.48,snowy,0,False,6
Halden,2025-01-06,2,6735.744,foggy,0,False,6
Narvik,2025-01-06,2,3449.2799999999997,clear,0,False,3
Gjøvik,2025-01-06,2,8881.919999999998,clear,0,False,8
Oslo,2025-01-06,3,4524.48,rainy,0,False,4
Bergen,2025-01-06,3,7389.12,foggy,0,False,7
Trondheim,2025-01-06,3,4504.32,foggy,0,False,4
Stavanger,2025-01-06,3,3171.8399999999997,rainy,0,False,3
Kristiansand,2025-01-06,3,5138.88,clear,0,True,32
Tromsø,2025-01-06,3,4283.5199999999995,clear,0,False,4
Sandnes,2025-01-06,3,2974.08,snowy,0,False,2
Drammen,2025-01-06,3,3658.752,snowy,0,False,3
Fredrikstad,2025-01-06,3,1407.36,clear,0,False,1
Porsgrunn,2025-01-06,3,3237.12,clear,0,False,3
Ålesund,2025-01-06,3,3877.44,clear,0,False,3
Haugesund,2025-01-06,3,6710.4,snowy,0,False,6
Tønsberg,2025-01-06,3,5333.76,clear,0,False,5
Moss,2025-01-06,3,6334.08,clear,0,False,6
Bodø,2025-01-06,3,6377.28,rainy,0,True,24
Arendal,2025-01-06,3,5931.84,rainy,0,False,5
Hamar,2025-01-06,3,4047.3599999999997,rainy,0,False,4
Halden,2025-01-06,3,8690.4,rainy,0,True,17
Narvik,2025-01-06,3,6372.8640000000005,clear,0,False,6
Gjøvik,2025-01-06,3,6029.567999999999,clear,0,True,31
Oslo,2025-01-06,4,3403.2,foggy,0,False,3
Bergen,2025-01-06,4,4134.72,clear,0,False,4
Trondheim,2025-01-06,4,4392.96,rainy,0,False,4
Stavanger,2025-01-06,4,1807.488,clear,0,False,1
Kristiansand,2025-01-06,4,1511.424,clear,0,False,1
Tromsø,2025-01-06,4,7222.08,clear,0,True,15
Sandnes,2025-01-06,4,7169.28,foggy,0,False,7
Drammen,2025-01-06,4,5446.08,clear,0,True,26
Fredrikstad,2025-01-06,4,6668.16,clear,0,False,6
Porsgrunn,2025-01-06,4,1633.9199999999998,snowy,0,False,1
Ålesund,2025-01-06,4,5119.679999999999,snowy,0,True,13
Haugesund,2025-01-06,4,1225.7279999999998,clear,0,False,1
Tønsberg,2025-01-06,4,4425.599999999999,rainy,0,True,17
Moss,2025-01-06,4,6231.36,foggy,0,False,6
Bodø,2025-01-06,4,6212.16,clear,0,False,6
Arendal,2025-01-06,4,7458.24,clear,0,False,7
Hamar,2025-01-06,4,5467.2,clear,0,False,5
Halden,2025-01-06,4,5675.9039999999995,clear,0,True,34
Narvik,2025-01-06,4,6910.08,rainy,0,False,6
Gjøvik,2025-01-06,4,6059.5199999999995,clear,0,False,6
Oslo,2025-01-06,5,3916.7999999999997,snowy,0,True,21
Bergen,2025-01-06,5,3168.96,clear,0,False,3
Trondheim,2025-01-06,5,6932.16,clear,0,False,6
Stavanger,2025-01-06,5,3119.04,clear,0,False,3
Kristiansand,2025-01-06,5,6352.32,clear,0,False,6
Tromsø,2025-01-06,5,3506.6879999999996,clear,0,False,3
Sandnes,2025-01-06,5,10908.0,clear,0,False,10
Drammen,2025-01-06,5,1431.936,clear,0,False,1
Fredrikstad,2025-01-06,5,3492.48,rainy,0,True,17
Porsgrunn,2025-01-06,5,7349.76,clear,0,False,7
Ålesund,2025-01-06,5,6230.4,rainy,0,False,6
Haugesund,2025-01-06,5,4230.72,clear,0,False,4
Tønsberg,2025-01-06,5,6343.679999999999,clear,0,False,6
Moss,2025-01-06,5,5946.623999999999,clear,0,False,5
Bodø,2025-01-06,5,2180.16,rainy,0,False,2
Arendal,2025-01-06,5,3859.2,rainy,0,True,31
Hamar,2025-01-06,5,6145.919999999999,clear,0,False,6
Halden,2025-01-06,5,4010.8799999999997,rainy,0,True,13
Narvik,2025-01-06,5,2554.56,snowy,0,False,2
Gjøvik,2025-01-06,5,6792.192,clear,0,True,28
Oslo,2025-01-06,6,3964.7999999999997,clear,0,True,32
Bergen,2025-01-06,6,4938.24,clear,0,False,4
Trondheim,2025-01-06,6,2787.8399999999997,clear,0,False,2
Stavanger,2025-01-06,6,3834.24,clear,0,False,3
Kristiansand,2025-01-06,6,5367.36,snowy,0,False,5
Tromsø,2025-01-06,6,2276.352,foggy,0,False,2
Sandnes,2025-01-06,6,1852.8,rainy,0,False,1
Drammen,2025-01-06,6,7413.119999999999,clear,0,False,7
Fredrikstad,2025-01-06,6,2182.08,clear,0,False,2
Porsgrunn,2025-01-06,6,4541.76,clear,0,False,4
Ålesund,2025-01-06,6,4156.8,snowy,0,True,16
Haugesund,2025-01-06,6,8977.536,clear,0,False,8
Tønsberg,2025-01-06,6,6484.8,clear,0,False,6
Moss,2025-01-06,6,5317.632,rainy,0,True,20
Bodø,2025-01-06,6,6018.24,clear,0,False,6
Arendal,2025-01-06,6,2927.5199999999995,foggy,0,True,14
Hamar,2025-01-06,6,4905.215999999999,rainy,0,False,4
Halden,2025-01-06,6,8623.872,clear,0,False,8
Narvik,2025-01-06,6,7843.967999999999,clear,0,False,7
Gjøvik,2025-01-06,6,6517.4400000000005,clear,0,False,6
Oslo,2025-01-06,7,13339.8,rainy,0,True,40
Bergen,2025-01-06,7,20390.399999999998,foggy,0,True,31
Trondheim,2025-01-06,7,5808.599999999999,foggy,0,False,5
Stavanger,2025-01-06,7,13923.899999999998,clear,0,False,13
Kristiansand,2025-01-06,7,2933.9999999999995,snowy,0,False,2
Tromsø,2025-01-06,7,10627.199999999999,rainy,0,False,10
Sandnes,2025-01-06,7,13609.8,clear,0,False,13
Drammen,2025-01-06,7,5975.999999999999,clear,0,True,20
Fredrikstad,2025-01-06,7,15497.999999999996,snowy,0,True,35
Porsgrunn,2025-01-06,7,5119.2,clear,0,True,31
Ålesund,2025-01-06,7,13134.599999999999,rainy,0,True,32
Haugesund,2025-01-06,7,7770.599999999999,clear,0,False,7
Tønsberg,2025-01-06,7,3355.2,clear,0,False,3
Moss,2025-01-06,7,10592.999999999998,rainy,0,False,10
Bodø,2025-01-06,7,14629.679999999998,foggy,0,False,14
Arendal,2025-01-06,7,9449.999999999998,clear,0,False,9
Hamar,2025-01-06,7,13789.8,rainy,0,True,39
Halden,2025-01-06,7,5840.639999999999,snowy,0,False,5
Narvik,2025-01-06,7,1911.6,clear,0,False,1
Gjøvik,2025-01-06,7,14200.199999999999,foggy,0,False,14
Oslo,2025-01-06,8,10578.599999999999,rainy,0,False,10
Bergen,2025-01-06,8,15643.8,clear,0,True,37
Trondheim,2025-01-06,8,6348.599999999999,clear,0,False,6
Stavanger,2025-01-06,8,7456.319999999999,clear,0,False,7
Kristiansand,2025-01-06,8,11296.8,clear,0,False,11
Tromsø,2025-01-06,8,3063.6,clear,0,False,3
Sandnes,2025-01-06,8,9957.599999999999,foggy,0,False,9
Drammen,2025-01-06,8,11329.199999999997,clear,0,False,11
Fredrikstad,2025-01-06,8,9432.72,clear,0,False,9
Porsgrunn,2025-01-06,8,2930.3999999999996,clear,0,False,2
Ålesund,2025-01-06,8,6245.999999999999,clear,0,True,21
Haugesund,2025-01-06,8,10519.199999999999,rainy,0,False,10
Tønsberg,2025-01-06,8,13566.599999999999,snowy,0,False,13
Moss,2025-01-06,8,14185.8,clear,0,False,14
Bodø,2025-01-06,8,10052.639999999998,rainy,0,False,10
Arendal,2025-01-06,8,9248.4,clear,0,True,28
Hamar,2025-01-06,8,7937.999999999999,rainy,0,True,14
Halden,2025-01-06,8,6289.2,clear,0,False,6
Narvik,2025-01-06,8,20965.499999999996,rainy,0,False,20
Gjøvik,2025-01-06,8,3101.7599999999998,clear,0,False,3
Oslo,2025-01-06,9,3808.7999999999997,clear,0,False,3
Bergen,2025-01-06,9,15438.599999999999,clear,0,False,15
Trondheim,2025-01-06,9,3821.0399999999995,rainy,0,False,3
Stavanger,2025-01-06,9,5914.799999999999,clear,0,False,5
Kristiansand,2025-01-06,9,8335.439999999999,foggy,0,False,8
Tromsø,2025-01-06,9,9631.8,snowy,0,False,9
Sandnes,2025-01-06,9,2641.6799999999994,clear,0,False,2
Drammen,2025-01-06,9,13795.199999999999,foggy,0,False,13
Fredrikstad,2025-01-06,9,14333.399999999998,clear,0,False,14
Porsgrunn,2025-01-06,9,15513.119999999997,foggy,0,False,15
Ålesund,2025-01-06,9,11075.4,clear,0,False,11
Haugesund,2025-01-06,9,14216.399999999998,clear,0,False,14
Tønsberg,2025-01-06,9,5410.799999999999,clear,0,False,5
Moss,2025-01-06,9,13782.96,foggy,0,False,13
Bodø,2025-01-06,9,9592.56,rainy,0,False,9
Arendal,2025-01-06,9,8050.319999999999,clear,0,True,35
Hamar,2025-01-06,9,2721.6,clear,0,False,2
Halden,2025-01-06,9,3391.1999999999994,clear,0,True,8
Narvik,2025-01-06,9,13894.199999999999,clear,0,False,13
Gjøvik,2025-01-06,9,12225.599999999999,clear,0,False,12
Oslo,2025-01-06,10,2877.12,clear,0,False,2
Bergen,2025-01-06,10,8647.199999999999,clear,0,False,8
Trondheim,2025-01-06,10,10513.8,clear,0,False,10
Stavanger,2025-01-06,10,5799.5999999999985,snowy,0,False,5
Kristiansand,2025-01-06,10,9795.599999999999,rainy,0,True,16
Tromsø,2025-01-06,10,2681.9999999999995,foggy,0,False,2
Sandnes,2025-01-06,10,8614.08,rainy,0,False,8
Drammen,2025-01-06,10,13422.239999999998,clear,0,False,13
Fredrikstad,2025-01-06,10,13251.599999999999,foggy,0,False,13
Porsgrunn,2025-01-06,10,12877.919999999998,rainy,0,False,12
Ålesund,2025-01-06,10,14973.119999999997,rainy,0,False,14
Haugesund,2025-01-06,10,8310.599999999999,clear,0,False,8
Tønsberg,2025-01-06,10,9642.599999999999,clear,0,True,16
Moss,2025-01-06,10,14106.599999999999,clear,0,False,14
Bodø,2025-01-06,10,15798.239999999998,clear,0,False,15
Arendal,2025-01-06,10,7563.599999999999,clear,0,True,32
Hamar,2025-01-06,10,11098.8,clear,0,False,11
Halden,2025-01-06,10,7432.559999999999,clear,0,False,7
Narvik,2025-01-06,10,20474.1,foggy,0,True,28
Gjøvik,2025-01-06,10,6860.159999999999,rainy,0,False,6
Oslo,2025-01-06,11,4853.376,foggy,0,False,4
Bergen,2025-01-06,11,3738.24,clear,0,False,3
Trondheim,2025-01-06,11,2250.24,snowy,0,False,2
Stavanger,2025-01-06,11,4536.0,snowy,0,True,20
Kristiansand,2025-01-06,11,7003.2,snowy,0,False,7
Tromsø,2025-01-06,11,8765.279999999999,clear,0,False,8
Sandnes,2025-01-06,11,6313.92,foggy,0,False,6
Drammen,2025-01-06,11,3430.08,clear,0,False,3
Fredrikstad,2025-01-06,11,7761.599999999999,clear,0,False,7
Porsgrunn,2025-01-06,11,1116.48,clear,0,False,1
Ålesund,2025-01-06,11,2522.88,clear,0,False,2
Haugesund,2025-01-06,11,7057.152,clear,0,False,7
Tønsberg,2025-01-06,11,1483.2,clear,0,False,1
Moss,2025-01-06,11,3811.968,clear,0,False,3
Bodø,2025-01-06,11,1404.288,foggy,0,False,1
Arendal,2025-01-06,11,2627.7119999999995,clear,0,False,2
Hamar,2025-01-06,11,2344.3199999999997,rainy,0,True,26
Halden,2025-01-06,11,6546.24,snowy,0,True,16
Narvik,2025-01-06,11,6169.92,clear,0,True,15
Gjøvik,2025-01-06,11,3053.9519999999998,rainy,0,True,11
Oslo,2025-01-06,12,2827.2,foggy,0,False,2
Bergen,2025-01-06,12,7119.36,rainy,0,False,7
Trondheim,2025-01-06,12,4385.28,clear,0,False,4
Stavanger,2025-01-06,12,5982.719999999999,clear,0,False,5
Kristiansand,2025-01-06,12,3128.64,foggy,0,False,3
Tromsø,2025-01-06,12,5860.223999999999,clear,0,False,5
Sandnes,2025-01-06,12,7635.84,clear,0,False,7
Drammen,2025-01-06,12,5526.719999999999,clear,0,False,5
Fredrikstad,2025-01-06,12,5353.344,rainy,0,False,5
Porsgrunn,2025-01-06,12,4262.4,foggy,0,True,12
Ålesund,2025-01-06,12,5695.679999999999,rainy,0,False,5
Haugesund,2025-01-06,12,5452.415999999999,clear,0,False,5
Tønsberg,2025-01-06,12,5649.599999999999,rainy,0,True,20
Moss,2025-01-06,12,5597.76,rainy,0,True,10
Bodø,2025-01-06,12,6766.08,clear,0,False,6
Arendal,2025-01-06,12,5600.16,clear,0,False,5
Hamar,2025-01-06,12,2602.56,rainy,0,True,30
Halden,2025-01-06,12,6881.28,rainy,0,True,27
Narvik,2025-01-06,12,5659.775999999999,rainy,0,True,17
Gjøvik,2025-01-06,12,1384.32,rainy,0,True,18
Oslo,2025-01-06,13,6915.84,rainy,0,False,6
Bergen,2025-01-06,13,7504.32,clear,0,False,7
Trondheim,2025-01-06,13,7713.7919999999995,rainy,0,False,7
Stavanger,2025-01-06,13,7677.12,foggy,0,False,7
Kristiansand,2025-01-06,13,3115.0079999999994,rainy,0,False,3
Tromsø,2025-01-06,13,6945.12,rainy,0,True,23
Sandnes,2025-01-06,13,4884.48,foggy,0,False,4
Drammen,2025-01-06,13,6734.592,rainy,0,False,6
Fredrikstad,2025-01-06,13,5411.5199999999995,clear,0,False,5
Porsgrunn,2025-01-06,13,1032.96,rainy,0,True,12
Ålesund,2025-01-06,13,2551.68,clear,0,False,2
Haugesund,2025-01-06,13,7132.8,clear,0,True,14
Tønsberg,2025-01-06,13,6409.92,clear,0,False,6
Moss,2025-01-06,13,4504.32,snowy,0,False,4
Bodø,2025-01-06,13,6276.48,rainy,0,True,26
Arendal,2025-01-06,13,2858.88,clear,0,False,2
Hamar,2025-01-06,13,5335.679999999999,clear,0,False,5
Halden,2025-01-06,13,2185.92,snowy,0,False,2
Narvik,2025-01-06,13,6983.423999999999,rainy,0,False,6
Gjøvik,2025-01-06,13,8530.56,rainy,0,False,8
Oslo,2025-01-06,14,4948.8,foggy,0,False,4
Bergen,2025-01-06,14,4172.544,rainy,0,False,4
Trondheim,2025-01-06,14,2964.48,clear,0,False,2
Stavanger,2025-01-06,14,5345.28,clear,0,False,5
Kristiansand,2025-01-06,14,4229.76,clear,0,False,4
Tromsø,2025-01-06,14,5784.96,clear,0,True,12
Sandnes,2025-01-06,14,1846.08,clear,0,False,1
Drammen,2025-01-06,14,7118.4,clear,0,False,7
Fredrikstad,2025-01-06,14,1999.6799999999998,clear,0,True,9
Porsgrunn,2025-01-06,14,5448.96,clear,0,False,5
Ålesund,2025-01-06,14,4752.0,rainy,0,False,4
Haugesund,2025-01-06,14,3288.0,rainy,0,True,16
Tønsberg,2025-01-06,14,7400.447999999999,snowy,0,False,7
Moss,2025-01-06,14,2451.8399999999997,clear,0,False,2
Bodø,2025-01-06,14,1473.6,clear,0,True,25
Arendal,2025-01-06,14,4677.12,rainy,0,False,4
Hamar,2025-01-06,14,1669.2479999999998,clear,0,False,1
Halden,2025-01-06,14,1992.0,clear,0,False,1
Narvik,2025-01-06,14,6584.639999999999,clear,0,True,14
Gjøvik,2025-01-06,14,5612.16,snowy,0,False,5
Oslo,2025-01-06,15,7887.599999999999,clear,0,False,7
Bergen,2025-01-06,15,8292.599999999999,rainy,0,False,8
Trondheim,2025-01-06,15,10463.4,clear,0,True,30
Stavanger,2025-01-06,15,11713.679999999998,clear,0,False,11
Kristiansand,2025-01-06,15,10987.199999999999,clear,0,False,10
Tromsø,2025-01-06,15,11804.4,rainy,0,False,11
Sandnes,2025-01-06,15,3101.3999999999996,clear,0,False,3
Drammen,2025-01-06,15,8884.8,rainy,0,False,8
Fredrikstad,2025-01-06,15,14038.199999999999,snowy,0,False,14
Porsgrunn,2025-01-06,15,5239.799999999999,clear,0,True,20
Ålesund,2025-01-06,15,5664.599999999999,foggy,0,False,5
Haugesund,2025-01-06,15,8568.0,snowy,0,False,8
Tønsberg,2025-01-06,15,10607.4,clear,0,True,19
Moss,2025-01-06,15,4789.799999999999,foggy,0,False,4
Bodø,2025-01-06,15,2244.6,clear,0,False,2
Arendal,2025-01-06,15,8659.8,clear,0,False,8
Hamar,2025-01-06,15,9108.72,clear,0,False,9
Halden,2025-01-06,15,14070.239999999998,clear,0,True,27
Narvik,2025-01-06,15,4849.2,clear,0,False,4
Gjøvik,2025-01-06,15,13258.8,rainy,0,True,26
Oslo,2025-01-06,16,13125.599999999999,rainy,0,True,24
Bergen,2025-01-06,16,6278.4,rainy,0,True,27
Trondheim,2025-01-06,16,11215.8,clear,0,True,18
Stavanger,2025-01-06,16,5428.079999999999,rainy,0,False,5
Kristiansand,2025-01-06,16,12812.4,snowy,0,False,12
Tromsø,2025-01-06,16,3448.7999999999997,foggy,0,False,3
Sandnes,2025-01-06,16,3344.3999999999996,clear,0,False,3
Drammen,2025-01-06,16,16183.8,clear,0,False,16
Fredrikstad,2025-01-06,16,12921.119999999997,rainy,0,True,28
Porsgrunn,2025-01-06,16,6357.599999999999,snowy,0,True,15
Ålesund,2025-01-06,16,6127.2,clear,0,False,6
Haugesund,2025-01-06,16,6229.799999999999,clear,0,False,6
Tønsberg,2025-01-06,16,7782.48,clear,0,False,7
Moss,2025-01-06,16,9433.8,rainy,0,True,26
Bodø,2025-01-06,16,9097.919999999998,snowy,0,False,9
Arendal,2025-01-06,16,11000.88,clear,0,False,11
Hamar,2025-01-06,16,18638.1,snowy,0,True,34
Halden,2025-01-06,16,15502.319999999998,clear,0,False,15
Narvik,2025-01-06,16,9692.999999999998,clear,0,False,9
Gjøvik,2025-01-06,16,16075.8,clear,0,False,16
Oslo,2025-01-06,17,10177.919999999998,snowy,0,False,10
Bergen,2025-01-06,17,9888.48,clear,0,False,9
Trondheim,2025-01-06,17,13019.399999999998,clear,0,False,13
Stavanger,2025-01-06,17,16642.799999999996,clear,0,True,35
Kristiansand,2025-01-06,17,12862.799999999997,clear,0,False,12
Tromsø,2025-01-06,17,12076.199999999999,rainy,0,False,12
Sandnes,2025-01-06,17,9065.519999999999,clear,0,False,9
Drammen,2025-01-06,17,11363.4,rainy,0,True,25
Fredrikstad,2025-01-06,17,13013.999999999998,rainy,0,False,13
Porsgrunn,2025-01-06,17,5773.679999999999,snowy,0,True,19
Ålesund,2025-01-06,17,4271.4,clear,0,False,4
Haugesund,2025-01-06,17,7149.599999999999,clear,0,False,7
Tønsberg,2025-01-06,17,11780.999999999998,snowy,0,False,11
Moss,2025-01-06,17,10261.8,clear,0,False,10
Bodø,2025-01-06,17,9918.719999999998,snowy,0,False,9
Arendal,2025-01-06,17,7160.4,clear,0,False,7
Hamar,2025-01-06,17,6049.799999999999,snowy,0,False,6
Halden,2025-01-06,17,10988.999999999998,clear,0,False,10
Narvik,2025-01-06,17,3567.5999999999995,clear,0,False,3
Gjøvik,2025-01-06,17,2057.3999999999996,clear,0,False,2
Oslo,2025-01-06,18,3491.52,clear,0,False,3
Bergen,2025-01-06,18,1362.24,rainy,0,False,1
Trondheim,2025-01-06,18,7585.92,rainy,0,True,30
Stavanger,2025-01-06,18,1663.6799999999998,clear,0,True,21
Kristiansand,2025-01-06,18,1340.928,clear,0,False,1
Tromsø,2025-01-06,18,6371.5199999999995,snowy,0,True,21
Sandnes,2025-01-06,18,3848.64,foggy,0,False,3
Drammen,2025-01-06,18,6266.879999999999,clear,0,False,6
Fredrikstad,2025-01-06,18,4499.5199999999995,foggy,0,True,10
Porsgrunn,2025-01-06,18,5367.36,snowy,0,False,5
Ålesund,2025-01-06,18,4662.72,clear,0,False,4
Haugesund,2025-01-06,18,2722.176,clear,0,False,2
Tønsberg,2025-01-06,18,4015.68,clear,0,False,4
Moss,2025-01-06,18,6629.759999999999,clear,0,True,32
Bodø,2025-01-06,18,1093.44,rainy,0,True,20
Arendal,2025-01-06,18,5605.632,clear,0,False,5
Hamar,2025-01-06,18,3772.7999999999997,rainy,0,False,3
Halden,2025-01-06,18,996.48,rainy,0,False,0
Narvik,2025-01-06,18,3511.296,clear,0,False,3
Gjøvik,2025-01-06,18,7800.191999999999,clear,0,True,28
Oslo,2025-01-06,19,4829.76,clear,0,False,4
Bergen,2025-01-06,19,7353.215999999999,clear,0,False,7
Trondheim,2025-01-06,19,5643.84,rainy,0,True,34
Stavanger,2025-01-06,19,1936.32,clear,0,False,1
Kristiansand,2025-01-06,19,2945.2799999999997,snowy,0,True,21
Tromsø,2025-01-06,19,6065.28,foggy,0,True,14
Sandnes,2025-01-06,19,2482.56,snowy,0,False,2
Drammen,2025-01-06,19,1278.72,rainy,0,False,1
Fredrikstad,2025-01-06,19,6353.28,clear,0,False,6
Porsgrunn,2025-01-06,19,3466.56,clear,0,False,3
Ålesund,2025-01-06,19,5775.36,clear,0,True,14
Haugesund,2025-01-06,19,1378.56,clear,0,False,1
Tønsberg,2025-01-06,19,4075.776,rainy,0,False,4
Moss,2025-01-06,19,4511.04,clear,0,False,4
Bodø,2025-01-06,19,3231.3599999999997,rainy,0,False,3
Arendal,2025-01-06,19,4933.44,snowy,0,False,4
Hamar,2025-01-06,19,3712.3199999999997,clear,0,False,3
Halden,2025-01-06,19,6624.96,clear,0,False,6
Narvik,2025-01-06,19,3088.3199999999997,clear,0,True,16
Gjøvik,2025-01-06,19,7375.679999999999,foggy,0,True,17
Oslo,2025-01-06,20,6796.8,clear,0,False,6
Bergen,2025-01-06,20,1786.752,rainy,0,False,1
Trondheim,2025-01-06,20,2616.0,clear,0,True,31
Stavanger,2025-01-06,20,8268.48,snowy,0,True,30
Kristiansand,2025-01-06,20,6055.679999999999,rainy,0,True,24
Tromsø,2025-01-06,20,2970.24,foggy,0,False,2
Sandnes,2025-01-06,20,1152.96,snowy,0,True,15
Drammen,2025-01-06,20,7485.12,clear,0,False,7
Fredrikstad,2025-01-06,20,5418.24,clear,0,False,5
Porsgrunn,2025-01-06,20,6612.48,clear,0,True,24
